orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
Agro	set22S209	Benthi_leaf_C58C1OD2.0	6/16/2023 Agro_ML11_set22	1225	4352316	350	3066154	3064524	517	1549	692.391323994578	0.194642041317764	0.15078176373185	0.890598104791211	0.865316382754976	0.20536379144135	0.101655288706733	-0.0282841501611863	0.872422178365512	benthi_leaf_lb with c58c1od2.0	Benthi_leaf_LB with C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S209	Benthi_leaf_LB	28		tube	Aerobic	Liquid	200 rpm	coculture with C58C1OD2.0													
Agro	set22S210	Benthi_leaf_C58C1OD2.0	6/16/2023 Agro_ML11_set22	1226	4090049	335	2881489	2879904	490.5	1549	650.678716674198	0.203386527722297	0.143097855253473	0.879532479988056	0.865316382754976	0.174565747956346	0.116297325656429	-0.038774265929083	1.43981721470819	benthi_leaf_lb with c58c1od2.0	Benthi_leaf_LB with C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S210	Benthi_leaf_LB	28		tube	Aerobic	Liquid	200 rpm	coculture with C58C1OD2.0													
Agro	set22S211	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	6/16/2023 Agro_ML11_set22	1227	3939569	290	2767831	2766293	471.5	1549	625.009715318572	0.24371636899725	0.160630656591026	0.897749941752048	0.865316382754976	0.209630993211826	0.060468675964131	-0.0170800210075221	1.40250324004284	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S211		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set22S212	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	6/16/2023 Agro_ML11_set22	1228	3918127	282	2751957	2750516	465.5	1549	621.445097153186	0.242114823767417	0.175416349214511	0.906023851790986	0.865316382754976	0.214590163719273	0.103096805812296	-0.0260249476972013	1.33035234560222	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S212		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set22S213	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	6/16/2023 Agro_ML11_set22	1229	4311269	341	3034977	3033269	512.5	1549	685.329643018527	0.265806076958301	0.166141521475702	0.884961491733784	0.865316382754976	0.268719107153592	0.0693783103986041	-0.0144664597108748	1.38136376351382	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S213		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set22S214	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	6/16/2023 Agro_ML11_set22	1230	4116276	362	2892591	2890905	485.5	1549	653.16425666516	0.247726602817785	0.171121801415522	0.885541275415084	0.865316382754976	0.217432148669084	0.024077737907606	-0.0169982013598191	1.41681059628036	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S214		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set22S215	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	6/16/2023 Agro_ML11_set22	1231	3543438	267	2493870	2492421	422.5	1549	563.131721644826	0.251346320939622	0.175024355160983	0.900136105530621	0.865316382754976	0.232915043983923	0.0368379057565317	-0.00327388532648867	1.59158649765813	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S215		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set22S216	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	6/16/2023 Agro_ML11_set22	1232	3335149	292	2341625	2340338	393	1549	528.77044735653	0.219891090959825	0.190076280919658	0.89616418901546	0.865316382754976	0.215761775860884	0.0231993807460302	-0.0284505990707391	1.75299765017564	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S216		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075													
Agro	set22S217	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	6/16/2023 Agro_ML11_set22	1233	4398650	332	3092690	3091077	520	1549	698.390646181654	0.294352038542384	0.188623062569679	0.90007393406654	0.865316382754976	0.229162857379579	0.0768390152290877	-0.0235712721803577	2.2138741865445	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S217		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075													
Agro	set22S218	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	6/16/2023 Agro_ML11_set22	1234	4970592	433	3493985	3492090	580	1549	788.994577496611	0.282840568530029	0.177835536585567	0.87992354800825	0.865316382754976	0.294875576473229	0.056622307103831	-0.0317019999252361	2.06717123644084	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S218		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075													
Agro	set22S219	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	6/16/2023 Agro_ML11_set22	1235	4030007	358	2838251	2836684	476	1549	640.913691821057	0.288700834313872	0.190030937663896	0.883485991273575	0.865316382754976	0.250560839680464	0.0706707616922465	-0.0380834766923724	3.61348220768247	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S219		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075													
Agro	set22S220	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	6/16/2023 Agro_ML11_set22	1236	4132734	303	2909198	2907458	492	1549	656.904202440126	0.254094978111071	0.20235219123927	0.874469117916141	0.865316382754976	0.219238246702612	0.0818720615448825	-0.0159169079509117	2.67065736864467	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S220		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD0.075													
Agro	set22S221	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	6/16/2023 Agro_ML11_set22	1237	4197600	340	2957538	2955996	492	1549	667.870763669227	0.27647780300193	0.207026247616305	0.894817763307944	0.865316382754976	0.24974147170455	0.0211355181893313	-0.0281320300191449	3.19461619572209	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S221		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0													
Agro	set22S222	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	6/16/2023 Agro_ML11_set22	1238	4192794	346	2943817	2942151	487	1549	664.742657026661	0.254694234670093	0.182448367789493	0.903595516046938	0.865316382754976	0.25877110738353	0.0791055899066192	-0.0273348022316774	2.99863318116603	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S222		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0													
Agro	set22S223	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	6/16/2023 Agro_ML11_set22	1239	4246584	365	2990081	2988379	495.5	1549	675.187302304564	0.268062414830196	0.202823588219586	0.888107119929103	0.865316382754976	0.277926639766609	0.0894080401809011	-0.0222396850202462	3.11713788693623	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S223		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0													
Agro	set22S224	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	6/16/2023 Agro_ML11_set22	1240	4068960	294	2861082	2859372	478	1549	646.039765024853	0.267833504030796	0.18552344054638	0.882094683761379	0.865316382754976	0.206125642517977	0.0536365751448039	-0.0259337595438799	2.91587493419749	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S224		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0													
Agro	set22S225	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	6/16/2023 Agro_ML11_set22	1241	4020427	315	2828714	2827072	473	1549	638.741979213737	0.248666302371804	0.194152037578342	0.892164489830519	0.865316382754976	0.178707648542151	0.0567942379638886	-0.0258513496992604	2.99740619550385	in planta	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0	Agro_ML11b	Mitchell Thompson	6/16/2023	Agro_ML11_set22	S225		28			Aerobic	Liquid	200 rpm	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct; Cocuture=C58C1OD2.0													
Agro	set23S653	P1L4	10/10/2024 Agro_ML11_set23	1245	1451305	135	1019672	1019018	175	522	230.234523271577	0.235188163311403	0.217756823283798	0.899888515209796	0.872828759534886	0.190021015778493	0.0467551684208154	-0.0297417773753202	1.77417173293581	no phage	P1L4	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S653	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S654	P1L5	10/10/2024 Agro_ML11_set23	1246	1386357	123	974025	973435	167	522	219.935607772255	0.19609531883753	0.211550593605299	0.887180169665695	0.872828759534886	0.172426140252938	0.0582065981920871	-0.0683226121049591	2.39487119068232	no phage	P1L5	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S654	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S655	P2L4	10/10/2024 Agro_ML11_set23	1247	1589496	137	1116621	1115896	189	522	252.122910076819	0.208351733456225	0.204289785964188	0.881680032811239	0.872828759534886	0.183391085799022	0.0769646929747613	-0.0512368358920338	2.23665732238127	no phage	P2L4	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S655	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S656	P2L5	10/10/2024 Agro_ML11_set23	1248	1434598	88	1009861	1009272	166	522	228.032535020334	0.157355704261201	0.300833250179626	0.912767161945188	0.872828759534886	0.181113049677217	0.0180002784274391	-0.0424763779168213	2.97748383325713	no phage	P2L5	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S656	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S657	P3L4	10/10/2024 Agro_ML11_set23	1249	1406804	137	989814	989218	169	522	223.501581563488	0.195725992137771	0.207363264346899	0.887525270741587	0.872828759534886	0.153763652470395	0.0307582972614276	-0.0422031072027429	1.94000436654381	no phage	P3L4	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S657	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S658	P3L5	10/10/2024 Agro_ML11_set23	1250	1388586	127	976790	976202	162	522	220.560777225486	0.204195525303909	0.215778069169364	0.890588783279418	0.872828759534886	0.193582199045824	0.0410064694651009	-0.0468007023539539	1.78051480989054	no phage	P3L5	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S658	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S659	P4L4	10/10/2024 Agro_ML11_set23	1251	1282592	108	900795	900289	155	522	203.409173068233	0.179870817394234	0.221324612012262	0.906890595608519	0.872828759534886	0.163744009743315	0.0167024347065573	-0.052722023731255	2.33480243871358	no phage	P4L4	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S659	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S660	P4L5	10/10/2024 Agro_ML11_set23	1252	947141	86	665935	665568	113	522	150.37686398554	0.210560868802434	0.234963494008309	0.895185094956238	0.872828759534886	0.15303067464628	0.0431190310533566	-0.0434772231136297	1.85149884628286	no phage	P4L5	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S660	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set23S662	P5L5	10/10/2024 Agro_ML11_set23	1254	1314388	102	923671	923050	157	522	208.551739719837	0.194146912763785	0.217457211809664	0.898120385980786	0.872828759534886	0.187860493168585	-0.024120798097912	-0.052181584118211	1.75329817080549	no phage	P5L5	Agro_ML11a	Mo	10/10/2024	Agro_ML11_set23	S662	Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct	25C		in planta		in planta		Plant=Ntabacum; PlantTreatment=None; Sample=leaf; GrowthSubstrate=agar; Collection=Direct													
Agro	set24S486	LB	4/26/2025 Agro_ML11_set24	1269	1913024	146	1348026	1347234	234	570.5	304.390872119295	0.14627096535507	0.180724362136095	0.867896463992655	0.872737814407168	0.221574476667712	0.0950839595261295	0.0164719357508559	1.22974009166352	lb	LB	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S486	LB	28		tube	Aerobic	Liquid	200 rpm														
Agro	set24S487	LB	4/26/2025 Agro_ML11_set24	1270	1984142	154	1399424	1398569	241	570.5	315.989380930863	0.201234112238328	0.175197601355785	0.865165663026049	0.872737814407168	0.209744729656535	0.0948150313595407	-0.0166712998864999	1.51069213977074	lb	LB	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S487	LB	28		tube	Aerobic	Liquid	200 rpm														
Agro	set24S488	Bethi_Library_OD0.01	4/26/2025 Agro_ML11_set24	1271	1547115	118	1087770	1087171	186	570.5	245.632851333032	0.146031215797733	0.214575977499363	0.88723206983805	0.872737814407168	0.128222328228949	0.0681817302520127	-0.0201786536230282	1.35743847212083	in planta	Bethi_Library_OD0.01	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S488	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.01													
Agro	set24S489	Bethi_Library_OD0.01	4/26/2025 Agro_ML11_set24	1272	1495247	153	1051798	1051177	177	570.5	237.500451875282	0.149689674271434	0.230375063535525	0.878693703777866	0.872737814407168	0.117163702188917	0.00994617990353826	-0.00803094889999777	1.52909655521313	in planta	Bethi_Library_OD0.01	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S489	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.01													
Agro	set24S490	Bethi_Library_OD0.01	4/26/2025 Agro_ML11_set24	1273	1735637	149	1220439	1219767	205	570.5	275.591278807049	0.1397925087502	0.221402715901055	0.89715159240825	0.872737814407168	0.149404190777884	0.027862231812229	-0.0208307798161595	1.58469170578009	in planta	Bethi_Library_OD0.01	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S490	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.01													
Agro	set24S491	Bethi_Library_OD0.01	4/26/2025 Agro_ML11_set24	1274	1639765	113	1153676	1153034	196	570.5	260.513782196114	0.232875781941937	0.209805028979568	0.888638891052295	0.872737814407168	0.275502348723194	0.133894984018391	-0.0126614926927834	1.34814266866233	in planta	Bethi_Library_OD0.01	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S491	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.01													
Agro	set24S492	Bethi_Library_OD0.01	4/26/2025 Agro_ML11_set24	1275	1394936	120	981175	980621	166	570.5	221.559195661997	0.149066790923713	0.226725701881607	0.893084796083488	0.872737814407168	0.13510067122771	0.135813684059411	-0.00145085253839683	1.31525845250054	in planta	Bethi_Library_OD0.01	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S492	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.01													
Agro	set24S493	Bethi_Library_OD0.05	4/26/2025 Agro_ML11_set24	1276	1486645	118	1046969	1046421	177.5	570.5	236.425892453683	0.212897565453576	0.195737717448227	0.883485991273575	0.872737814407168	0.269717445017984	0.0579458880614341	-0.0135137483540613	1.55399791482098	in planta	Bethi_Library_OD0.05	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S493	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.05													
Agro	set24S494	Bethi_Library_OD0.05	4/26/2025 Agro_ML11_set24	1277	1621221	125	1139926	1139297	196	570.5	257.410076818798	0.166387994268749	0.204197126327192	0.893084796083488	0.872737814407168	0.133245763995837	0.0249939336093481	-0.017628923636481	1.7561815933294	in planta	Bethi_Library_OD0.05	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S494	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.05													
Agro	set24S495	Bethi_Library_OD0.05	4/26/2025 Agro_ML11_set24	1278	1745889	153	1226620	1225924	208	570.5	276.982376863986	0.191766263409194	0.197952974413577	0.890588783279418	0.872737814407168	0.132095728975633	0.0488857380262647	-0.0307696666906241	1.55838533134062	in planta	Bethi_Library_OD0.05	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S495	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.05													
Agro	set24S496	Bethi_Library_OD0.05	4/26/2025 Agro_ML11_set24	1279	1725195	134	1213189	1212502	206	570.5	273.949841843651	0.146566898590645	0.210797509389969	0.898120385980786	0.872737814407168	0.126147865190725	0.0108669511442761	-0.00817031890130211	1.35694889498653	in planta	Bethi_Library_OD0.05	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S496	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.05													
Agro	set24S497	Bethi_Library_OD0.05	4/26/2025 Agro_ML11_set24	1280	1552929	135	1092681	1092037	186	570.5	246.732263895165	0.146927850553215	0.218107811944952	0.89092830085253	0.872737814407168	0.108533331114259	-0.0111726780933967	0.00411326688218246	1.51568960804519	in planta	Bethi_Library_OD0.05	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S497	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.05													
Agro	set24S498	Bethi_Library_OD0.1	4/26/2025 Agro_ML11_set24	1281	1866265	180	1311985	1311279	224	570.5	296.267284229553	0.150591857868514	0.205600987146819	0.887525270741587	0.872737814407168	0.147247554055958	-0.00182012384066931	-0.0144553507575541	1.70395425360208	in planta	Bethi_Library_OD0.1	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S498	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.1													
Agro	set24S499	Bethi_Library_OD0.1	4/26/2025 Agro_ML11_set24	1282	1671326	129	1176066	1175444	200	570.5	265.577044735653	0.15815368905777	0.20872205403922	0.906890595608519	0.872737814407168	0.164055006166775	0.00685293557292259	-0.0142290808385512	1.35433995375573	in planta	Bethi_Library_OD0.1	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S499	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.1													
Agro	set24S500	Bethi_Library_OD0.1	4/26/2025 Agro_ML11_set24	1283	1941537	139	1366233	1365462	233.5	570.5	308.50926344329	0.22186493319648	0.181515043992908	0.870716983055034	0.872737814407168	0.194631336427275	0.0646795755037584	-0.00267609317476959	1.25214793285362	in planta	Bethi_Library_OD0.1	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S500	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.1													
Agro	set24S501	Bethi_Library_OD0.1	4/26/2025 Agro_ML11_set24	1284	1712290	167	1204147	1203447	206	570.5	271.903976502485	0.175166145187532	0.20158496169923	0.890375508825501	0.872737814407168	0.173264531395176	0.0353504846093126	-0.0251565830133298	1.24182769176653	in planta	Bethi_Library_OD0.1	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S501	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.1													
Agro	set24S502	Bethi_Library_OD0.1	4/26/2025 Agro_ML11_set24	1285	1731827	117	1219588	1218812	207	570.5	275.375508359693	0.224335936465767	0.185610058645751	0.882716478298917	0.872737814407168	0.21022739731261	0.0925736922038261	-0.0328599013176252	1.34633948950706	in planta	Bethi_Library_OD0.1	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S502	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.1													
Agro	set24S503	Bethi_Library_OD0.5	4/26/2025 Agro_ML11_set24	1286	1529405	121	1076786	1076206	184	570.5	243.155445097153	0.144802517579354	0.210126764116886	0.914270125974117	0.872737814407168	0.143764084058582	0.0491314237403152	-0.0173516249568628	1.85293481889818	in planta	Bethi_Library_OD0.5	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S503	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.5													
Agro	set24S504	Bethi_Library_OD0.5	4/26/2025 Agro_ML11_set24	1287	1677520	132	1180532	1179916	199	570.5	266.587437867149	0.137918926716788	0.198392880046859	0.886343218204433	0.872737814407168	0.160725778339609	0.0789998526367176	-0.019341649951923	2.67615015920014	in planta	Bethi_Library_OD0.5	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S504	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.5													
Agro	set24S505	Bethi_Library_OD0.5	4/26/2025 Agro_ML11_set24	1288	2016321	163	1420287	1419481	244	570.5	320.714188883868	0.185341351870599	0.184552369064761	0.883724611029475	0.872737814407168	0.158796450272824	0.0637521438813827	0.0201694025312888	2.00773793297249	in planta	Bethi_Library_OD0.5	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S505	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.5													
Agro	set24S506	Bethi_Library_OD0.5	4/26/2025 Agro_ML11_set24	1289	1556392	130	1092290	1091688	183	570.5	246.653411658382	0.187585069815712	0.195340197802389	0.891940254142547	0.872737814407168	0.136733282733663	0.0532814930710456	-0.0241943940224306	4.95670316079427	in planta	Bethi_Library_OD0.5	Agro_ML11b	Mitchell Thompson	4/26/2025	Agro_ML11_set24	S506	Bethi Leaf_4weekoldplant	28		tube	Aerobic	Liquid	200 rpm	Bethi_Library_OD0.5													
